Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.StringAtom,string:atom,main.lisp.parser.terms.StringAtom,string:atom,getValue,get:value
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.nio.file.Files,files,java.nio.file.Files,files,readAllLines,read:all:lines
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.nio.file.Path,path,java.nio.file.Path,path,of,of
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,main.lisp.interpreter.InterpreterModelSingleton,interpreter:model:singleton,get,get
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.interpreter.InterpreterModel,interpreter:model,main.lisp.interpreter.InterpreterModel,interpreter:model,newInput,new:input
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.TAtomicExpressionFactory,atomic:expression:factory,main.lisp.parser.terms.TAtomicExpressionFactory,atomic:expression:factory,newInstance,new:instance
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
index.LoadEvaluator,load,@LoadEvaluator,load,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,main.lisp.parser.terms.NilAtomicExpressionFactory,nil:atomic:expression:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,eval,none,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.evaluator.function.Lambda,lambda,main.lisp.evaluator.function.Lambda,lambda,getArgumentNames,get:argument:names
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.IdentifierAtom,identifier:atom,main.lisp.parser.terms.IdentifierAtom,identifier:atom,IdentifierAtom,identifier:atom
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.IdentifierAtom,identifier:atom,main.lisp.parser.terms.IdentifierAtom,identifier:atom,IdentifierAtom,identifier:atom
index.CurryEvaluator,curry,CurryEvaluator,curry,evalHelper,helper,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.evaluator.function.LambdaFactory,lambda:factory,main.lisp.evaluator.function.LambdaFactory,lambda:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.util.ArrayList,array:list,java.util.ArrayList,array:list,ArrayList,array:list
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.util.ArrayList,array:list,java.util.ArrayList,array:list,add,add
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.util.ArrayList,array:list,java.util.ArrayList,array:list,size,size
index.CurryEvaluator,curry,CurryEvaluator,curry,getExpressions,get:expressions,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,java.util.ArrayList,array:list,java.util.ArrayList,array:list,indexOf,index:of
index.CurryEvaluator,curry,CurryEvaluator,curry,quoteMakeList,quote:make:list,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,quoteMakeList,quote:make:list,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.IdentifierAtom,identifier:atom,main.lisp.parser.terms.IdentifierAtom,identifier:atom,IdentifierAtom,identifier:atom
index.CurryEvaluator,curry,CurryEvaluator,curry,quoteMakeList,quote:make:list,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,eval,none
index.CurryEvaluator,curry,CurryEvaluator,curry,quoteMakeList,quote:make:list,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
index.CurryEvaluator,curry,CurryEvaluator,curry,makeList,make:list,Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:BasicExpression:AbstractSExpression:SExpression:AbstractEnvironment:ClassRegistryA6:ClassRegistryA3:ClassRegistryA2:ClassRegistry:BasicOperationRegisterer:OperationRegisterer:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:basic:expression:basic:expression:abstract:expression:expression:abstract:environment:class:registry:a:class:registry:a:class:registry:a:class:registry:basic:operation:operation,main.lisp.parser.terms.ExpressionFactory,expression:factory,main.lisp.parser.terms.ExpressionFactory,expression:factory,newInstance,new:instance
